,prec1,prec2,prec3,prec4,prec5,prec6,prec7,prec8,prec9,prec10,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmean1,tmean2,tmean3,tmean4,tmean5,tmean6,tmean7,tmean8,tmean9,tmean10,dtr1,dtr2,dtr3,dtr4,dtr5,dtr6,dtr7,dtr8,dtr9,dtr10,PrecTotalAvg,TminTotalAvg,TmaxTotalAvg,TmeanTotalAvg,DtrTotalAvg,PrecTotal,TminTotal,TmaxTotal,TmeanTotal,DtrTotal,year,ASNM,LUMINOSID,pH_avg,org_avg,franco_L1,arcilloso_L1,limoso_L1,arenoso_L1,cascajoso_L1,franco_L2,arcilloso_L2,limoso_L2,arenoso_L2,cascajoso_L2,franco_L3,arcilloso_L3,limoso_L3,arenoso_L3,cascajoso_L3,segme,score
107,134.9248407,163.4535596,231.6195203,187.1161188,183.4248383,204.5331207,162.4201593,138.2002408,224.6561182,292.128717,16.29131981,16.23140007,15.98099983,16.4418,16.26675987,15.88624008,16.54236,16.15948013,16.03704006,15.50228001,23.92076004,23.36980003,23.39000015,23.26416008,23.55304001,23.21967987,24.16463997,23.97312012,22.8568,21.94792,20.10603905,19.80060005,19.68549967,19.85297966,19.90989971,19.5529604,20.35350037,20.06630039,19.44692039,18.72510004,7.629440308,7.138401031,7.408999443,6.822360992,7.286279678,7.333440781,7.622280121,7.813638687,6.819759369,6.44563961,192,16,23,19,7,1922,161,233,197,72,2011,1918,2,5.35,0.052333333,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,A2011,82.25
108,136.9982007,168.3185999,238.9821991,196.2946399,192.4591199,216.4158807,176.9611609,142.5974823,228.4461182,304.2808386,16.27232006,16.25859985,16.13404011,16.48019989,16.20992031,16.06143997,16.48407997,16.22663994,16.15663998,15.71959999,24.98044006,24.66835991,24.30716003,24.28335999,24.3217601,24.23832001,24.66708,24.88299995,23.72111984,23.01304008,20.62637997,20.46348,20.22060013,20.38177967,20.26584053,20.14987946,20.57557964,20.55482006,19.93887901,19.36632013,8.708120346,8.409759521,8.173118591,7.803159714,8.111839294,8.176879883,8.183000565,8.656358719,7.564479828,7.293440819,200,16,24,20,8,2001,162,243,202,81,2011,1602,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,82.5
109,140.3956406,168.7640015,240.6715186,195.2120404,191.9361993,212.7901178,170.8484387,140.0403992,234.1595996,298.9042395,16.51560001,16.42468006,16.18283997,16.57839996,16.43596004,16.02000011,16.58116005,16.24251987,16.11744007,15.64440006,24.32612,23.77247986,23.82299988,23.70448006,23.90604027,23.5752401,24.55556007,24.30628006,23.27568016,22.40592011,20.42086029,20.09858036,20.00292015,20.14143944,20.17100048,19.79761982,20.56835938,20.27439976,19.69655991,19.02515984,7.810520172,7.347799301,7.640159607,7.126079559,7.470079422,7.555238724,7.974399567,8.063760757,7.158241272,6.761520386,199,16,23,20,7,1993,162,237,200,74,2011,1700,1,5.625,0.02175,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2011,79
110,142.7157593,180.9151202,247.5580402,200.5632806,198.1224792,231.0770013,184.2158801,141.2533203,246.1659186,315.1899988,16.46416016,16.43331997,16.32896,16.6634399,16.46080017,16.27364006,16.64292004,16.40147984,16.27495979,15.86332005,24.99699997,24.65168007,24.45575989,24.4572802,24.47680016,24.3335598,24.90752007,25.01112,23.82279991,23.09071991,20.73058033,20.54249954,20.39235973,20.56036091,20.46880054,20.30359936,20.77521992,20.70629978,20.04887962,19.47701979,8.532838821,8.218360901,8.12679863,7.793840408,8.016000748,8.059919357,8.264600754,8.609640121,7.547840118,7.227398872,208,16,24,20,8,2087,163,244,204,80,2011,1632,1,5.625,0.02175,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2011,78
111,136.9982007,168.3185999,238.9821991,196.2946399,192.4591199,216.4158807,176.9611609,142.5974823,228.4461182,304.2808386,16.27232006,16.25859985,16.13404011,16.48019989,16.20992031,16.06143997,16.48407997,16.22663994,16.15663998,15.71959999,24.98044006,24.66835991,24.30716003,24.28335999,24.3217601,24.23832001,24.66708,24.88299995,23.72111984,23.01304008,20.62637997,20.46348,20.22060013,20.38177967,20.26584053,20.14987946,20.57557964,20.55482006,19.93887901,19.36632013,8.708120346,8.409759521,8.173118591,7.803159714,8.111839294,8.176879883,8.183000565,8.656358719,7.564479828,7.293440819,200,16,24,20,8,2001,162,243,202,81,2011,1661,1,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,0
112,128.5693188,154.9629602,222.3192401,182.4741199,175.7156415,191.9353601,152.8237207,137.6736801,210.3653595,281.8142761,16.00356014,15.97140007,15.70080009,16.21972012,15.97740002,15.64984001,16.38603981,15.96827988,15.87827984,15.30803982,23.65311989,23.15276001,23.00915985,22.90795998,23.23348,22.95643982,23.75587982,23.69731995,22.54568001,21.65699997,19.82834053,19.56207991,19.35497952,19.56384087,19.60544014,19.30314016,20.07096004,19.83279943,19.21197939,18.48251963,7.649559021,7.181359291,7.308359146,6.688240051,7.256080627,7.306599617,7.369840622,7.729039192,6.667399406,6.348959923,183,15,23,19,7,1838,159,230,194,71,2011,1706,2,5.7,0.081,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,A2011,82
113,142.1779211,194.8749609,248.7368402,200.4474005,206.8347595,252.002959,200.459801,148.2167194,255.194798,320.5722839,16.83916,16.77540001,16.86960014,17.08352005,16.82064011,16.8064798,16.93459991,16.71735992,16.61575996,16.45083996,26.5476799,26.42999992,26.02179993,26.15575974,25.83440002,25.79592026,26.20596001,26.44611992,25.41967995,24.92027992,21.69342041,21.60270023,21.44569969,21.61964035,21.32752037,21.30119991,21.57028008,21.58173943,21.01772022,20.68556023,9.708518982,9.654600143,9.152198792,9.072238922,9.013759613,8.989439011,9.27135849,9.728759766,8.803918839,8.46944046,216,16,25,21,9,2169,167,259,213,91,2011,1488,2,5.625,0.02175,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2011,82.5
114,142.717359,186.10724,248.7267603,201.1476801,200.4506818,238.7686804,189.8367999,142.2338,250.2869989,319.3707593,16.46043987,16.44075993,16.40484005,16.71327991,16.48011997,16.3872398,16.67240013,16.45583996,16.33388016,15.97863995,25.36844025,25.12403992,24.80748024,24.87963989,24.79643997,24.72740005,25.15047997,25.38395988,24.16983986,23.51924004,20.91444016,20.78240013,20.60616016,20.79646015,20.63827991,20.55731964,20.9114399,20.91989994,20.25185966,19.74893951,8.908000946,8.683280945,8.402639389,8.166360855,8.316320419,8.34016037,8.47808075,8.928121567,7.835960388,7.540599823,211,16,24,20,8,2119,164,247,206,83,2011,1563,2,5.625,0.02175,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2011,79
115,122.4947995,139.1948407,205.9806787,166.4962006,161.1474799,165.4758392,134.3831995,119.94992,198.8697198,257.2880017,15.43076004,15.30672005,14.86591999,15.60896,15.38468002,14.86131996,15.77111996,15.22860012,15.13604,14.56667995,22.36675999,21.66968018,21.71240005,21.80047981,22.28740013,21.76444,23.08435989,22.59260002,21.65560005,20.67852009,18.89876032,18.48819971,18.28916025,18.70472002,18.83603954,18.31288004,19.4277401,18.91060019,18.39581966,17.62260008,6.93599987,6.362959862,6.84648037,6.191519737,6.902719498,6.903120995,7.313240051,7.363999367,6.51955986,6.111840248,167,15,21,18,6,1671,152,219,185,67,2011,1838,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,80
116,138.3277203,181.5964398,241.9134406,195.9914795,196.0682397,233.0806012,186.3390002,142.9166809,240.7538007,313.4171973,16.28408005,16.30159981,16.30167992,16.62263996,16.34116005,16.34383999,16.6266798,16.40264004,16.30504009,15.93931988,25.34147995,25.18519989,24.72924004,24.81695999,24.72460007,24.71548004,24.99200005,25.35856003,24.07983986,23.46119995,20.81278038,20.74339962,20.51546001,20.7198,20.53287983,20.52966022,20.80934048,20.88059998,20.19244003,19.70026016,9.05739975,8.883600235,8.427560806,8.194318771,8.383440018,8.371641159,8.365320206,8.955921173,7.774799347,7.521881104,207,16,24,20,8,2070,163,247,205,83,2011,1560,2,5.625,0.02175,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2011,82.5
117,133.0917593,167.4497595,231.1603198,188.5242798,183.7653613,209.5526001,166.7959583,139.5974799,224.2207593,297.5871985,16.04700024,16.06967995,15.92600006,16.36816002,16.11412014,15.96232006,16.50963993,16.18980007,16.08536007,15.55004002,24.15667999,23.80852013,23.53936005,23.49744019,23.69068016,23.54883987,24.0603199,24.25152,22.9244799,22.11931992,20.10184002,19.93909931,19.73267984,19.93280029,19.90240002,19.75557995,20.28497982,20.22066021,19.50492001,18.83468008,8.109678268,7.738840103,7.613360405,7.12928009,7.576559067,7.586519241,7.550680161,8.061719894,6.839120865,6.569279671,194,16,23,19,7,1941,160,235,198,74,2011,1800,2,5.7,0.081,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,A2011,82.375
118,145.8364398,205.0448804,256.8890802,197.6153601,202.4667603,232.9599609,189.3081598,131.5210007,271.5222424,326.6623218,16.93112,16.83328003,16.88175995,17.09588005,16.87452019,16.7255201,16.83367996,16.66451996,16.54492012,16.40948009,26.27463997,26.03452003,25.80828011,26.02599998,25.74951996,25.67699974,26.16051994,26.37204002,25.25399994,24.77991997,21.60287952,21.43389988,21.34502029,21.56093979,21.31201935,21.20125961,21.49709988,21.51828003,20.89945984,20.59470081,9.343519211,9.201238632,8.926521301,8.930118561,8.875,8.951480865,9.326841354,9.707519531,8.709079742,8.370439529,215,16,25,21,9,2159,167,258,212,90,2011,1553,2,5.35,0.052333333,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,A2011,81.5
119,141.2952808,208.5250397,245.4277197,182.6021594,193.8665601,204.2971198,177.4949597,124.0498788,263.2891608,307.3648828,17.89428009,17.67443977,17.81168015,17.97112,17.76811989,17.5032399,17.55067986,17.29987999,17.26344009,17.32936005,28.05136002,27.75219994,27.61975998,27.79079994,27.29911987,27.10440018,27.91979988,27.96172005,27.25607986,26.9173201,22.97281933,22.71331978,22.71572018,22.88096046,22.53361988,22.30382061,22.73523998,22.63079929,22.2597599,22.12334061,10.1570797,10.07775879,9.808080673,9.81967926,9.531000137,9.601160049,10.36911964,10.66184044,9.992641449,9.58795929,204,17,27,22,9,2048,176,275,225,99,2011,1433,2,5.625,0.02175,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2011,74
120,127.4291599,139.8302393,197.6698804,238.6464001,193.5962799,212.1607202,227.0453192,198.554599,158.3758392,245.9273596,17.69567993,18.17643997,18.00451996,18.26519997,18.22883995,17.99524002,17.90723999,17.77311996,17.49952011,17.44835983,27.99791992,28.88107986,28.79387993,28.71603989,28.64416008,28.00679993,27.73263985,28.78444016,28.45323975,28.09424004,22.84679985,23.52875996,23.39920044,23.49061966,23.4364996,23.00101948,22.81993961,23.27878094,22.97637939,22.77130032,10.30223846,10.70464134,10.78936005,10.45084,10.41531944,10.01156044,9.825399399,11.01132011,10.95372009,10.64587975,193,17,28,23,10,1939,178,284,231,105,2011,1303,2,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,82
121,116.1377194,127.7327209,158.2403198,227.6282404,184.0726386,186.5818402,185.9421594,166.6052008,140.8509601,207.8624799,15.29839989,16.07556,16.09340004,16.07716003,16.3110799,15.86335999,15.89216011,16.15532009,15.96383999,16.03279995,25.33103996,25.68188019,25.53332031,24.84379974,24.87748009,24.7737999,24.88244003,24.90036011,25.44771988,24.28659996,20.31471968,20.87872028,20.81336021,20.46047974,20.59427929,20.31858015,20.38730049,20.52783966,20.70577955,20.15970039,10.0326395,9.606321335,9.439918518,8.766639709,8.566400528,8.910439491,8.990280151,8.745040894,9.483880043,8.253799438,170,15,25,20,9,1701,159,250,205,90,2011,1550,1,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,0
122,90.58636017,113.5708801,127.1997205,198.4858398,162.2818408,152.1573602,151.1484399,120.70492,123.3789194,174.6491998,14.56975994,15.53712006,15.42748013,14.94248001,15.63064011,15.29851997,14.80132004,15.79808002,15.19004005,15.19023994,22.33943993,23.20975998,22.72744003,22.3246801,22.40736008,22.70328011,22.37759995,23.32635994,23.07335999,22.36044006,18.45459986,19.37344027,19.07745981,18.63358021,19.01900005,19.00089979,18.5894599,19.56222057,19.13170004,18.7753396,7.76967907,7.6726408,7.299960136,7.382200241,6.776720047,7.404759407,7.57627964,7.528280258,7.883320808,7.170199394,141,15,22,18,7,1414,152,226,189,74,2011,1884,2,5.333333333,0.042166667,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,A2011,77.5
123,114.5094394,133.3705197,158.30836,235.3967609,194.5646808,192.5039594,201.8781207,172.9450793,143.9852002,215.2968005,15.57467991,16.28712017,16.25120003,16.11527985,16.38815998,16.03547985,15.89220009,16.2605201,16.03283997,16.04880009,25.02040009,25.53127998,25.22067986,24.72687996,24.70551994,24.66336006,24.65723999,24.95708,25.23447998,24.23600014,20.29754066,20.90920067,20.73593998,20.42107964,20.54684067,20.34942055,20.27472019,20.60880089,20.63366032,20.14239979,9.445720673,9.244159698,8.969480515,8.611598969,8.317359924,8.627880096,8.765039444,8.696559906,9.201639175,8.187200546,176,16,24,20,8,1762,160,248,204,88,2011,1637,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,77
124,114.5094394,133.3705197,158.30836,235.3967609,194.5646808,192.5039594,201.8781207,172.9450793,143.9852002,215.2968005,15.57467991,16.28712017,16.25120003,16.11527985,16.38815998,16.03547985,15.89220009,16.2605201,16.03283997,16.04880009,25.02040009,25.53127998,25.22067986,24.72687996,24.70551994,24.66336006,24.65723999,24.95708,25.23447998,24.23600014,20.29754066,20.90920067,20.73593998,20.42107964,20.54684067,20.34942055,20.27472019,20.60880089,20.63366032,20.14239979,9.445720673,9.244159698,8.969480515,8.611598969,8.317359924,8.627880096,8.765039444,8.696559906,9.201639175,8.187200546,176,16,24,20,8,1762,160,248,204,88,2011,1647,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,82.5
125,126.6707205,133.7649585,177.3323181,233.7122009,186.9283997,203.64,208.8445203,188.2846808,154.7652405,227.6705603,16.70015995,17.30608009,17.22832001,17.42848007,17.41219994,17.05343987,17.06655991,16.98736008,16.78912006,16.81311989,27.15048012,27.90916,27.85016006,27.50148003,27.46612007,26.97615997,26.89495995,27.48879997,27.49300018,26.8590799,21.92531967,22.60762024,22.53923988,22.46498013,22.43915939,22.01480007,21.98076057,22.23808002,22.14105988,21.83609962,10.4503212,10.60308075,10.62184143,10.07299995,10.05392075,9.922719955,9.828399658,10.50144005,10.70388031,10.04595947,184,17,27,22,10,1841,170,273,222,102,2011,1404,2,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,76.5
126,114.7690793,128.6015198,157.1800793,228.6443622,186.0701209,186.5629999,188.749599,166.4148816,140.7805591,208.2878809,15.29088001,16.06508003,16.07203999,16.0101199,16.27296001,15.84720001,15.82412014,16.14788006,15.93983994,15.99632008,25.1149601,25.48624016,25.28472,24.63432007,24.65256012,24.59563995,24.67736,24.74744019,25.24935997,24.09924004,20.20291996,20.77566051,20.67838001,20.32221985,20.46275997,20.22142029,20.25074053,20.44766045,20.59459972,20.04777956,9.824079514,9.421159744,9.212678909,8.624198914,8.379598618,8.748439789,8.853240013,8.599559784,9.309518814,8.102919579,170,15,24,20,8,1706,159,248,204,89,2011,1594,2,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,82.5
127,121.9871994,126.5815591,157.7811987,226.098761,178.6080408,189.8326794,173.23552,168.0102008,143.8340784,205.3513593,15.76599987,16.50508003,16.48491989,16.55920006,16.62140007,16.13803997,16.16507999,16.23500011,16.08388,16.21008015,26.14468002,26.81296005,26.67979996,26.07580002,26.06419991,25.78639999,25.87904015,26.01499992,26.41020012,25.50523987,20.95533991,21.65901947,21.58236027,21.31750011,21.34280014,20.96222019,21.02205944,21.125,21.24703979,20.85766029,10.37868023,10.3078804,10.19487953,9.516599655,9.442798615,9.648359299,9.713960648,9.779998779,10.32632065,9.295158386,169,16,26,21,9,1691,162,261,212,98,2011,1466,2,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,0
128,122.6363205,134.7450793,167.1638,238.0003595,192.1149591,202.7765997,208.0099597,187.3679602,151.6384399,223.7304797,16.03300003,16.67431999,16.61576004,16.6696402,16.76251991,16.37440018,16.34588001,16.43996002,16.27068005,16.31080017,26.3471199,26.95904007,26.77488007,26.26064011,26.29460007,25.96651993,26.01264015,26.28635994,26.54980003,25.71499985,21.19006062,21.81667995,21.69532013,21.46513939,21.52855968,21.1704607,21.17926025,21.36316013,21.41024017,21.01290035,10.31411934,10.28471947,10.15911865,9.590999603,9.532079697,9.592119217,9.666759491,9.846399307,10.2791214,9.4041996,182,16,26,21,9,1828,164,263,213,98,2011,1376,1,4.15,0.01025,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,A2011,75
129,123.2472403,139.5327191,183.4645612,244.1500397,198.3574799,210.1696417,238.0008795,200.3613989,155.5440002,241.8997595,16.3860001,16.95256012,16.86436012,16.98812012,17.09548004,16.78035995,16.76432007,16.82580009,16.62264,16.58532005,26.73999992,27.19980011,27.08220024,26.62596008,26.71079994,26.29647995,26.28468018,26.68500023,26.87363998,26.04216003,21.56299973,22.07618046,21.97328091,21.80704021,21.90314007,21.53841972,21.52449989,21.7553997,21.74814034,21.31373978,10.35400009,10.24724007,10.21784019,9.637838364,9.615320206,9.516120911,9.520359039,9.859199524,10.25099945,9.456840515,193,16,26,21,9,1934,167,266,217,98,2011,1391,2,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,0
130,112.4235599,127.3242007,153.2414392,226.1973608,185.7189996,183.4443201,184.4815997,160.6784003,139.9587201,203.4854803,15.20568005,16.01124008,16.00723999,15.8809198,16.18388008,15.76539997,15.67199997,16.09239994,15.8496402,15.91016003,24.72463989,25.15843994,24.89272011,24.27575966,24.26383987,24.28399986,24.33244019,24.46243996,24.91435997,23.78239983,19.96515989,20.58483982,20.44997978,20.0783391,20.22385979,20.02470016,20.00221968,20.27742004,20.38199997,19.8462801,9.518959999,9.147199631,8.885478973,8.394839287,8.079959869,8.518600464,8.660439491,8.370040894,9.064720154,7.872240067,167,15,24,20,8,1676,158,245,201,86,2011,1602,2,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,82.5
131,126.8700009,138.8654004,193.7672388,238.97612,193.3206,210.9902002,230.3692401,198.5140814,158.1424408,243.820882,17.36692009,17.87924011,17.73495987,17.97624008,17.96063972,17.69784004,17.64536003,17.54132019,17.28531998,17.24272026,27.70564003,28.5041201,28.43239998,28.26211983,28.22088005,27.63087997,27.4170401,28.32168007,28.10196014,27.63576004,22.53628063,23.19167995,23.08368015,23.11917973,23.09076023,22.66436005,22.53120041,22.93150043,22.69363976,22.4392395,10.33872032,10.62487984,10.69743919,10.28587914,10.26024055,9.933040619,9.771678925,10.78035927,10.81663895,10.3930397,193,17,28,22,10,1933,176,280,228,103,2011,1298,2,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,80
132,125.0607602,140.8515613,198.2047217,242.8473199,196.7986005,213.0015991,242.7549591,202.9531592,157.1901202,250.5536407,17.25731998,17.75083992,17.59232002,17.81207985,17.84700027,17.60004013,17.53080025,17.48648003,17.22343987,17.15952003,27.58803993,28.24411995,28.14959999,27.92255989,27.94720009,27.37855995,27.19963989,28.00595993,27.88768005,27.33095978,22.4226799,22.99747944,22.87095928,22.86732006,22.89710045,22.48929977,22.36522007,22.74622059,22.55556011,22.24523926,10.33071899,10.49328041,10.55727959,10.11047935,10.10020065,9.778518677,9.668840408,10.51947975,10.66423988,10.17144012,197,17,27,22,10,1970,175,277,226,102,2011,1357,1,5.4,0.038,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,76.5
133,118.2825198,124.2889999,151.4622009,223.4132001,178.5631598,184.7638007,166.5261609,159.6261603,139.9004803,197.5449591,15.39096004,16.19076004,16.17852009,16.15899998,16.29711998,15.78399998,15.76771992,15.97288017,15.80876003,15.96291996,25.52435997,26.15824005,25.95588005,25.27076004,25.26295982,25.11539993,25.24820007,25.24896004,25.77352005,24.76427994,20.4576602,21.17449951,21.06719971,20.71487999,20.78003979,20.44970036,20.50795984,20.61092043,20.7911396,20.36360025,10.13340092,9.967479706,9.777359009,9.111759186,8.965841293,9.331399918,9.48047924,9.276080132,9.964759827,8.80136013,164,15,25,20,9,1644,159,254,206,94,2011,1522,1,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,75.5
134,121.9871994,126.5815591,157.7811987,226.098761,178.6080408,189.8326794,173.23552,168.0102008,143.8340784,205.3513593,15.76599987,16.50508003,16.48491989,16.55920006,16.62140007,16.13803997,16.16507999,16.23500011,16.08388,16.21008015,26.14468002,26.81296005,26.67979996,26.07580002,26.06419991,25.78639999,25.87904015,26.01499992,26.41020012,25.50523987,20.95533991,21.65901947,21.58236027,21.31750011,21.34280014,20.96222019,21.02205944,21.125,21.24703979,20.85766029,10.37868023,10.3078804,10.19487953,9.516599655,9.442798615,9.648359299,9.713960648,9.779998779,10.32632065,9.295158386,169,16,26,21,9,1691,162,261,212,98,2011,1510,2,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,81.75
135,115.2419598,131.19496,156.3033997,232.6280383,190.8834015,190.7034387,194.7432397,170.2277985,143.1001996,210.8505591,15.50112003,16.23759975,16.20799999,16.09515984,16.3431599,15.95051987,15.84103996,16.17988007,15.96623989,16.01444,25.13179993,25.66200005,25.3773999,24.82132004,24.81027992,24.74539993,24.77952003,24.98875977,25.3420401,24.33452011,20.31645966,20.94980049,20.79269981,20.45823956,20.57672024,20.34795952,20.31027985,20.58432007,20.65414047,20.17448044,9.630680084,9.42440033,9.169399261,8.726160049,8.467119217,8.794879913,8.938480377,8.808879852,9.375801086,8.320079803,173,16,24,20,8,1735,160,249,205,89,2011,1668,2,5.25,0.0645,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,A2011,81.5
