"","SICA","DefectosTotales","ASNM","Luminosidad","prec1","prec2","prec3","prec4","prec7","dtr3","dtr6","OrientationNum","Slope","pH_avg","org_avg","Franco","Arcilloso","Arenoso","Cascajoso","PuntajeTotal"
"726",6604500516,0.0173410404624,1611,1,116.906039429,75.917880249,98.9301589966,121.397080383,105.763999939,10.2069988251,9.62439918518,0,0,5.35,0.0523333333333,3,3,0,1,79
"727",6604501046,0.0173410404624,1829,2,125.49808075,81.3519198608,96.070199585,121.561600647,99.4048800659,10.1655197144,9.71212005615,183.9649963,22.3008995,5.4,0.038,3,0,0,0,75.5
"728",6608800150,0.0173410404624,1719,2,161.250921021,116.829720154,74.4840405273,91.5751593018,144.143399048,10.6603593826,9.13123989105,59.257,35.7981987,5.33333333333,0.0421666666667,3,3,0,0,84.5
"729",6608800200,0.100844510681,1809,2,165.2059198,118.251959839,75.7828399658,90.7112792969,144.655,10.7374401093,9.01291942596,252.2350006,23.6611996,5.33333333333,0.0421666666667,3,3,0,0,86
"730",6608801616,0.0119940029985,1595,2,155.832880859,107.456360168,73.3927600098,98.3064797974,159.207160034,10.6984405518,9.66348075867,45,10.3888998,5.25,0.0645,3,0,0,0,83.5
"731",6657201139,0.0420492991783,1449,1,116.104760132,71.875400238,92.1034790039,102.965719757,95.3193197632,9.88171958923,9.24939918518,0,0,5.35,0.0523333333333,3,3,0,1,79
"732",6657201155,0.0956937799043,1543,1,116.867079468,74.1270394897,92.8552404785,110.75756012,97.5755603027,9.97163963318,9.28072166443,136.5910034,11.6583004,5.35,0.0523333333333,3,3,0,1,79.52
"733",6657201021,0.0910962429233,1581,2,121.547120361,72.3527598572,89.4923995972,99.835639801,97.8884399414,9.91355991364,9.42600059509,0,0,5.35,0.0523333333333,3,3,0,1,79.5
"734",6657200837,0.0267119961146,1549,2,110.858400574,74.3285598755,92.3383599854,113.594960327,88.3876800537,9.70932006836,9.04580116272,349.6950073,15.2034998,5.35,0.0523333333333,3,3,0,1,60
"735",6657200568,0.0729270729271,1444,2,116.104760132,71.875400238,92.1034790039,102.965719757,95.3193197632,9.88171958923,9.24939918518,0,0,5.35,0.0523333333333,3,3,0,1,84.75
"736",6657200438,0.0682041216879,1575,2,123.222440491,73.0334410095,90.3504803467,98.3265596008,99.2393597412,9.86944007874,9.30980110168,101.0699997,20.7954006,5.35,0.0523333333333,3,3,0,1,84.25
"737",6657201009,0.0556088207095,1972,2,117.366960144,71.3686802673,81.6162005615,87.6653590393,87.6098797607,9.96932029724,9.69147968292,324.743988,29.9200993,5.35,0.0523333333333,3,3,0,1,60
"738",6617001133,0.0325242718447,1593,1,128.173081055,103.040679932,114.434601135,196.757240601,101.058839722,10.0709590912,9.48723983765,163.8869934,10.7445002,5.4,0.038,3,0,0,0,84.25
"739",6617000751,0.0173410404624,1619,1,126.231480408,103.660400085,111.322600708,196.795360718,96.3027996826,10.0022392273,9.37599945068,196.3899994,12.1535997,5.4,0.038,3,0,0,0,72
"740",6644000578,0.0241260462826,1429,2,250.974680176,216.995961304,115.863159485,91.6390802002,259.119801636,10.0328807831,10.3315601349,68.4985962,23.3190994,5.625,0.02175,3,3,0,0,67
"741",6668200070,0.0653937947494,1517,2,124.741920166,97.8725994873,112.234360352,208.578439941,108.445279236,10.3716011047,9.78428077698,107.4469986,16.5548992,5.4,0.038,3,0,0,0,82.5
"742",6668200674,0.0375707668554,1661,2,122.980960083,106.186679993,113.054119263,207.99407959,101.757039795,9.9869594574,9.35680007935,18.4349003,4.3954201,5.4,0.038,3,0,0,0,82.25
"743",6668201295,0.0212325220093,1564,2,126.028520508,100.938119812,118.430520325,208.467520142,110.287200317,10.2583999634,9.66012001038,10.4375,17.3836994,5.4,0.038,3,0,0,0,81
"744",6668201983,0.0631067961165,1547,2,127.470041199,102.958800049,118.351119995,208.803198853,108.09579895,10.1777992249,9.57588005066,4.5139899,17.1630993,5.625,0.02175,3,3,0,0,84
"745",6668201111,0.0359397765906,1650,2,126.429960937,104.58519989,115.137160034,201.325440063,103.328800354,10.0428409576,9.44215965271,333.8859863,12.9581003,5.625,0.02175,3,3,0,0,84
